,province,country,latitude,longitude,confirmed_cases,deaths,recovered,data_source,country_code,region,country_flag,Observation Date
14423,Chongqing,China,35.86166,104.195397,389,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14424,Shandong,China,35.86166,104.195397,343,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14425,Jiangsu,China,35.86166,104.195397,341,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14426,Sichuan,China,35.86166,104.195397,301,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14427,Shanghai,China,35.86166,104.195397,254,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14428,Beijing,China,35.86166,104.195397,253,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14429,Fujian,China,35.86166,104.195397,205,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14430,Heilongjiang,China,35.86166,104.195397,190,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14431,Shaanxi,China,35.86166,104.195397,165,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14432,Hebei,China,35.86166,104.195397,157,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14433,Guangxi,China,35.86166,104.195397,150,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14434,Yunnan,China,35.86166,104.195397,128,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14435,Hainan,China,35.86166,104.195397,99,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14436,Liaoning,China,35.86166,104.195397,89,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14437,Shanxi,China,35.86166,104.195397,81,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14438,Tianjin,China,35.86166,104.195397,69,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14439,Guizhou,China,35.86166,104.195397,64,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14440,Gansu,China,35.86166,104.195397,62,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14441,Jilin,China,35.86166,104.195397,54,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14442,Inner Mongolia,China,35.86166,104.195397,42,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14443,Ningxia,China,35.86166,104.195397,34,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14444,Xinjiang,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14445,Hong Kong,China,35.86166,104.195397,21,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14446,Qinghai,China,35.86166,104.195397,17,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14447,Taiwan,China,35.86166,104.195397,11,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14448,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14449,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14450,Hubei,China,35.86166,104.195397,19665,549.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14451,Guangdong,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14452,Zhejiang,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14453,Henan,China,35.86166,104.195397,764,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14454,Hunan,China,35.86166,104.195397,661,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14455,Jiangxi,China,35.86166,104.195397,548,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14456,Anhui,China,35.86166,104.195397,530,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14457,Chongqing,China,35.86166,104.195397,389,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14458,Shandong,China,35.86166,104.195397,343,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14459,Jiangsu,China,35.86166,104.195397,341,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14460,Sichuan,China,35.86166,104.195397,301,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14461,Shanghai,China,35.86166,104.195397,254,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14462,Beijing,China,35.86166,104.195397,253,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14463,Fujian,China,35.86166,104.195397,205,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14464,Heilongjiang,China,35.86166,104.195397,190,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14465,Guangxi,China,35.86166,104.195397,168,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14466,Shaanxi,China,35.86166,104.195397,165,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14467,Hebei,China,35.86166,104.195397,157,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14468,Yunnan,China,35.86166,104.195397,128,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14469,Hainan,China,35.86166,104.195397,99,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14470,Liaoning,China,35.86166,104.195397,89,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14471,Shanxi,China,35.86166,104.195397,81,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14472,Tianjin,China,35.86166,104.195397,69,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14473,Guizhou,China,35.86166,104.195397,64,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14474,Gansu,China,35.86166,104.195397,62,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14475,Jilin,China,35.86166,104.195397,54,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14476,Inner Mongolia,China,35.86166,104.195397,42,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14477,Ningxia,China,35.86166,104.195397,34,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14478,Xinjiang,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14479,Hong Kong,China,35.86166,104.195397,21,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14480,Qinghai,China,35.86166,104.195397,17,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14481,Taiwan,China,35.86166,104.195397,11,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14482,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14483,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14484,Hubei,China,35.86166,104.195397,19665,549.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14485,Guangdong,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14486,Zhejiang,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14487,Henan,China,35.86166,104.195397,764,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14488,Hunan,China,35.86166,104.195397,661,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14489,Anhui,China,35.86166,104.195397,591,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14490,Jiangxi,China,35.86166,104.195397,548,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14491,Chongqing,China,35.86166,104.195397,389,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14492,Shandong,China,35.86166,104.195397,343,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14493,Jiangsu,China,35.86166,104.195397,341,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14494,Sichuan,China,35.86166,104.195397,301,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14495,Shanghai,China,35.86166,104.195397,254,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14496,Beijing,China,35.86166,104.195397,253,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14497,Fujian,China,35.86166,104.195397,205,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14498,Heilongjiang,China,35.86166,104.195397,190,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14499,Guangxi,China,35.86166,104.195397,168,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14500,Shaanxi,China,35.86166,104.195397,165,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14501,Hebei,China,35.86166,104.195397,157,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14502,Yunnan,China,35.86166,104.195397,128,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14503,Hainan,China,35.86166,104.195397,99,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14504,Liaoning,China,35.86166,104.195397,89,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14505,Shanxi,China,35.86166,104.195397,81,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14506,Tianjin,China,35.86166,104.195397,69,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14507,Guizhou,China,35.86166,104.195397,64,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14508,Gansu,China,35.86166,104.195397,62,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14509,Jilin,China,35.86166,104.195397,54,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14510,Inner Mongolia,China,35.86166,104.195397,42,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14511,Ningxia,China,35.86166,104.195397,34,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14512,Xinjiang,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14513,Hong Kong,China,35.86166,104.195397,21,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14514,Qinghai,China,35.86166,104.195397,17,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14515,Taiwan,China,35.86166,104.195397,11,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14516,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14517,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14518,Hubei,China,35.86166,104.195397,19665,549.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14519,Guangdong,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14520,Zhejiang,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14521,Henan,China,35.86166,104.195397,851,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14522,Hunan,China,35.86166,104.195397,711,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14523,Anhui,China,35.86166,104.195397,591,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14524,Jiangxi,China,35.86166,104.195397,548,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14525,Chongqing,China,35.86166,104.195397,389,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14526,Shandong,China,35.86166,104.195397,343,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14527,Jiangsu,China,35.86166,104.195397,341,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14528,Sichuan,China,35.86166,104.195397,301,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14529,Shanghai,China,35.86166,104.195397,254,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14530,Beijing,China,35.86166,104.195397,253,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14531,Fujian,China,35.86166,104.195397,205,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14532,Heilongjiang,China,35.86166,104.195397,190,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14533,Guangxi,China,35.86166,104.195397,168,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14534,Shaanxi,China,35.86166,104.195397,165,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14535,Hebei,China,35.86166,104.195397,157,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14536,Yunnan,China,35.86166,104.195397,128,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14537,Hainan,China,35.86166,104.195397,99,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14538,Liaoning,China,35.86166,104.195397,89,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14539,Shanxi,China,35.86166,104.195397,81,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14540,Tianjin,China,35.86166,104.195397,69,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14541,Guizhou,China,35.86166,104.195397,64,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14542,Gansu,China,35.86166,104.195397,62,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14543,Jilin,China,35.86166,104.195397,54,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14544,Inner Mongolia,China,35.86166,104.195397,42,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14545,Xinjiang,China,35.86166,104.195397,36,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14546,Ningxia,China,35.86166,104.195397,34,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14547,Hong Kong,China,35.86166,104.195397,21,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14548,Qinghai,China,35.86166,104.195397,17,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14549,Taiwan,China,35.86166,104.195397,11,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14550,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14551,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14552,Hubei,China,35.86166,104.195397,19665,549.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14553,Guangdong,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14554,Zhejiang,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14555,Henan,China,35.86166,104.195397,851,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14556,Hunan,China,35.86166,104.195397,711,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14557,Anhui,China,35.86166,104.195397,591,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14558,Jiangxi,China,35.86166,104.195397,548,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14559,Chongqing,China,35.86166,104.195397,389,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14560,Jiangsu,China,35.86166,104.195397,373,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14561,Shandong,China,35.86166,104.195397,343,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14562,Sichuan,China,35.86166,104.195397,301,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14563,Shanghai,China,35.86166,104.195397,254,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14564,Beijing,China,35.86166,104.195397,253,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14565,Heilongjiang,China,35.86166,104.195397,227,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14566,Fujian,China,35.86166,104.195397,205,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14567,Guangxi,China,35.86166,104.195397,168,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14568,Shaanxi,China,35.86166,104.195397,165,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14569,Hebei,China,35.86166,104.195397,157,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14570,Yunnan,China,35.86166,104.195397,128,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14571,Hainan,China,35.86166,104.195397,99,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14572,Liaoning,China,35.86166,104.195397,89,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14573,Shanxi,China,35.86166,104.195397,81,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14574,Tianjin,China,35.86166,104.195397,69,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14575,Guizhou,China,35.86166,104.195397,64,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14576,Gansu,China,35.86166,104.195397,62,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14577,Jilin,China,35.86166,104.195397,54,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14578,Inner Mongolia,China,35.86166,104.195397,42,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14579,Xinjiang,China,35.86166,104.195397,36,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14580,Ningxia,China,35.86166,104.195397,34,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14581,Hong Kong,China,35.86166,104.195397,21,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14582,Qinghai,China,35.86166,104.195397,17,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14583,Taiwan,China,35.86166,104.195397,11,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14584,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14585,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14586,Hubei,China,35.86166,104.195397,19665,549.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14587,Guangdong,China,35.86166,104.195397,944,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14588,Zhejiang,China,35.86166,104.195397,895,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14589,Henan,China,35.86166,104.195397,851,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14590,Hunan,China,35.86166,104.195397,711,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14591,Anhui,China,35.86166,104.195397,591,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14592,Jiangxi,China,35.86166,104.195397,548,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14593,Chongqing,China,35.86166,104.195397,389,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14594,Jiangsu,China,35.86166,104.195397,373,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14595,Shandong,China,35.86166,104.195397,343,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14596,Sichuan,China,35.86166,104.195397,321,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14597,Shanghai,China,35.86166,104.195397,254,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14598,Beijing,China,35.86166,104.195397,253,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14599,Heilongjiang,China,35.86166,104.195397,227,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14600,Fujian,China,35.86166,104.195397,205,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14601,Guangxi,China,35.86166,104.195397,168,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14602,Shaanxi,China,35.86166,104.195397,165,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14603,Hebei,China,35.86166,104.195397,157,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14604,Yunnan,China,35.86166,104.195397,128,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14605,Hainan,China,35.86166,104.195397,99,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14606,Liaoning,China,35.86166,104.195397,89,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
14607,Shanxi,China,35.86166,104.195397,81,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-06
